RecoTTH_TopHad_W_E,61.7772789001,3733.06762695,30,-,RecoTTH_TopHad_W_E
RecoTTH_TopHad_W_Eta,-8.18144893646,8.14754486084,30,-,RecoTTH_TopHad_W_Eta
RecoTTH_TopHad_W_Phi,-3.14156794548,3.14158844948,30,-,RecoTTH_TopHad_W_Phi
RecoTTH_TopHad_W_Pt,0.0984712690115,1919.17016602,30,-,RecoTTH_TopHad_W_Pt
RecoTTH_TopLep_BJet_E,30.3226509094,3757.17382812,30,-,RecoTTH_TopLep_BJet_E
RecoTTH_TopLep_BJet_Eta,-2.39995837212,2.39996862411,30,-,RecoTTH_TopLep_BJet_Eta
RecoTTH_TopLep_BJet_Phi,-3.14159226418,3.14157748222,30,-,RecoTTH_TopLep_BJet_Phi
RecoTTH_TopLep_BJet_Pt,30.0000629425,1688.06176758,30,-,RecoTTH_TopLep_BJet_Pt
RecoTTH_TopLep_E,121.394485474,3917.84985352,30,-,RecoTTH_TopLep_E
RecoTTH_TopLep_Eta,-8.01226043701,7.32471704483,30,-,RecoTTH_TopLep_Eta
RecoTTH_TopLep_M,93.7211303711,2388.64672852,30,-,RecoTTH_TopLep_M
RecoTTH_TopLep_Phi,-3.14158535004,3.14158415794,30,-,RecoTTH_TopLep_Phi
RecoTTH_TopLep_Pt,0.156670674682,1997.3972168,30,-,RecoTTH_TopLep_Pt
RecoTTH_TopLep_W_E,83.7299194336,2966.70483398,30,-,RecoTTH_TopLep_W_E
RecoTTH_TopLep_W_Eta,-7.5817489624,9.11382579803,30,-,RecoTTH_TopLep_W_Eta
RecoTTH_TopLep_W_Phi,-3.14159202576,3.14157795906,30,-,RecoTTH_TopLep_W_Phi
RecoTTH_TopLep_W_Pt,0.0458133257926,1392.57214355,30,-,RecoTTH_TopLep_W_Pt
RecoTTH_cosdTheta_Higgs_Lep,-0.999998629093,0.999990284443,30,-,RecoTTH_cosdTheta_Higgs_Lep
RecoTTH_cosdTheta_Higgs_bHad,-0.999998629093,0.999994695187,30,-,RecoTTH_cosdTheta_Higgs_bHad
RecoTTH_cosdTheta_Higgs_bLep,-0.999990165234,0.999997437,30,-,RecoTTH_cosdTheta_Higgs_bLep
RecoTTH_cosdTheta_Higgs_topHad,-0.999999880791,0.999999880791,30,-,RecoTTH_cosdTheta_Higgs_topHad
RecoTTH_cosdTheta_Higgs_topLep,-0.999999940395,0.999998152256,30,-,RecoTTH_cosdTheta_Higgs_topLep
RecoTTH_cosdTheta_Lep_bHad,-0.999999642372,0.997070610523,30,-,RecoTTH_cosdTheta_Lep_bHad
RecoTTH_cosdTheta_Lep_topHad,-0.999999284744,0.999996542931,30,-,RecoTTH_cosdTheta_Lep_topHad
RecoTTH_cosdTheta_bHad_wHad,-0.999996006489,0.999997079372,30,-,RecoTTH_cosdTheta_bHad_wHad
RecoTTH_cosdTheta_bLep_bHad,-0.999999582767,0.996840775013,30,-,RecoTTH_cosdTheta_bLep_bHad
RecoTTH_cosdTheta_bLep_topHad,-0.999999940395,0.999997437,30,-,RecoTTH_cosdTheta_bLep_topHad
RecoTTH_cosdTheta_bLep_wLep,-0.999995410442,0.999998390675,30,-,RecoTTH_cosdTheta_bLep_wLep
RecoTTH_cosdTheta_topHad_wLep,-0.999999046326,0.999998450279,30,-,RecoTTH_cosdTheta_topHad_wLep
RecoTTH_cosdTheta_topLep_bHad,-0.999998629093,0.999995410442,30,-,RecoTTH_cosdTheta_topLep_bHad
RecoTTH_cosdTheta_topLep_topHad,-1.0,0.999998629093,30,-,RecoTTH_cosdTheta_topLep_topHad
Reco_JABDT_ttH_Jet_CSV_btophad,0.00119795976207,0.999999403954,30,-,Reco_JABDT_ttH_Jet_CSV_btophad
Reco_JABDT_ttH_Jet_CSV_btoplep,0.00101221736986,0.99999910593,30,-,Reco_JABDT_ttH_Jet_CSV_btoplep
Reco_JABDT_ttH_Jet_CSV_hdau1,0.00102650781628,0.999999284744,30,-,Reco_JABDT_ttH_Jet_CSV_hdau1
Reco_JABDT_ttH_Jet_CSV_hdau2,0.00113607943058,0.999999403954,30,-,Reco_JABDT_ttH_Jet_CSV_hdau2
Reco_JABDT_ttH_Jet_CSV_whaddau1,0.000977670541033,0.999981999397,30,-,Reco_JABDT_ttH_Jet_CSV_whaddau1
Reco_JABDT_ttH_Jet_CSV_whaddau2,0.00102100742515,0.999997138977,30,-,Reco_JABDT_ttH_Jet_CSV_whaddau2
Reco_JABDT_ttH_log_h_m,2.86534404755,8.33780670166,30,-,Reco_JABDT_ttH_log_h_m
Reco_JABDT_ttH_log_h_pt,-3.2752327919,7.49902439117,30,-,Reco_JABDT_ttH_log_h_pt
Reco_JABDT_ttH_log_tophad_m,3.65982699394,8.54407215118,30,-,Reco_JABDT_ttH_log_tophad_m
Reco_JABDT_ttH_log_tophad_m__M__whad_m,2.09298610687,8.37534809113,30,-,Reco_JABDT_ttH_log_tophad_m__M__whad_m
Reco_JABDT_ttH_log_tophad_pt,-3.15592432022,7.48256444931,30,-,Reco_JABDT_ttH_log_tophad_pt
Reco_JABDT_ttH_log_toplep_m,4.45619344711,8.13526916504,30,-,Reco_JABDT_ttH_log_toplep_m
Reco_JABDT_ttH_log_toplep_pt,-0.958929717541,7.46118783951,30,-,Reco_JABDT_ttH_log_toplep_pt
Reco_JABDT_ttH_log_whad_m,2.77258014679,8.52103805542,30,-,Reco_JABDT_ttH_log_whad_m
Reco_JABDT_ttH_tophad_pt__P__toplep_pt__P__h_pt__DIV__Evt_HT__P__Evt_Pt_MET__P__Lep_Pt,0.0514802411199,0.996758937836,30,-,Reco_JABDT_ttH_tophad_pt__P__toplep_pt__P__h_pt__DIV__Evt_HT__P__Evt_Pt_MET__P__Lep_Pt
Reco_LeptonicW_Eta,-6.94419145584,7.76074409485,30,-,Reco_LeptonicW_Eta
Reco_LeptonicW_M,80.4273986816,1357.39758301,30,-,Reco_LeptonicW_M
Reco_LeptonicW_Phi,-3.14158606529,3.14158320427,30,-,Reco_LeptonicW_Phi
Reco_LeptonicW_Pt,0.0458132922649,1392.57214355,30,-,Reco_LeptonicW_Pt
Reco_WLep_E,80.456237793,2806.32177734,30,-,Reco_WLep_E
Reco_WLep_Eta,-6.94419145584,7.76074409485,30,-,Reco_WLep_Eta
Reco_WLep_Mass,80.4273986816,1357.39758301,30,-,Reco_WLep_Mass
Reco_WLep_Phi,-3.14158606529,3.14158320427,30,-,Reco_WLep_Phi
Reco_WLep_Pt,0.0458132922649,1392.57214355,30,-,Reco_WLep_Pt
Reco_best_higgs_mass,-9.89999961853,4845.75244141,30,-,Reco_best_higgs_mass
Reco_dEta_fn,0.000370680907508,9.02210617065,30,-,Reco_dEta_fn
Reco_ttH_bestJABDToutput,-0.417260795832,0.729671537876,30,-,Reco_ttH_bestJABDToutput
Reco_ttH_btophad_eta,-2.39998793602,2.39999818802,30,-,Reco_ttH_btophad_eta
Reco_ttH_btophad_idx,0.0,15.0,30,-,Reco_ttH_btophad_idx
Reco_ttH_btophad_m,1.83490598202,315.542510986,30,-,Reco_ttH_btophad_m
Reco_ttH_btophad_phi,-3.14158415794,3.14159083366,30,-,Reco_ttH_btophad_phi
Reco_ttH_btophad_pt,30.0001335144,1835.19226074,30,-,Reco_ttH_btophad_pt
Reco_ttH_btoplep_eta,-2.39997673035,2.39997506142,30,-,Reco_ttH_btoplep_eta
Reco_ttH_btoplep_idx,0.0,15.0,30,-,Reco_ttH_btoplep_idx
Reco_ttH_btoplep_m,1.01034915447,261.129302979,30,-,Reco_ttH_btoplep_m
Reco_ttH_btoplep_phi,-3.14159226418,3.14157748222,30,-,Reco_ttH_btoplep_phi
